City,Category,level,Province,Consumption-yagao,Consumption-myl,Consumption-msg,Consumption-xmn,PCPpercent,PPUW-yagao,PPUW-myl,PPUW-msg,PPUW-xmn,PMs-yagao,PMs-myl,PMs-msg,PMs-xmn,EF-yagao,EF-myl,EF-msg,EF-xmn,TC13,TC14,TC23,TC24,TC25,TC313,TC46,TC47,TC48,TC49,TC514,TC515,TC516,TC613,TC710,TC713,TC810,TC813,TC910,TC913,TC1011,TC1012,TC1116,TC1318,TC1319,TC1617,TC1618,TC1819,TC1820
Nanchang City,Largecities,3,Jiangxi Province,1.010763901,0.951966001,0.121195672,0.807971144,0.000961151,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.608712631,0.345609888,0.025677481,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Nanchong City,Medium-small-cities,3,Sichuan Province,1.305690368,1.229736081,0.156558837,1.043725581,0.0030729,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Nanjing City,Extra-large-cities,3,Jiangsu Province,1.534195207,1.444948395,0.183957716,1.226384772,0.001259465,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.29,0.71,0.02,0.02,0.96,1,0.02,0.018,0.9319375,0.0300625,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Nanning City,Largecities,3,Guangxi Zhuang Autonomous Region,1.325689054,1.248571408,0.15895678,1.059711867,0.001262699,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.608712631,0.345609888,0.025677481,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Nanping City,Medium-small-cities,3,Fujian Province,0.574433009,0.541017238,0.068877405,0.459182698,0.00177448,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Nantong City,Extra-large-cities,3,Jiangsu Province,1.320851827,1.244015571,0.158376772,1.055845148,0.001656036,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.29,0.71,0.02,0.02,0.96,1,0.02,0.018,0.9319375,0.0300625,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.99,0.01,0.35,0.65
Nanyang City,Largecities,3,Henan Province,1.810350345,1.705039106,0.217070105,1.447134031,0.00106262,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.608712631,0.345609888,0.025677481,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Neijiang City,Medium-small-cities,3,Sichuan Province,0.736774687,0.693915217,0.088342988,0.588953252,0.003818303,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Ningbo City,Extra-large-cities,3,Zhejiang Province,1.098249127,1.034362058,0.13168559,0.877903932,0.001615745,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.29,0.71,0.02,0.02,0.96,1,0.02,0.018,0.9319375,0.0300625,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.99,0.01,0.35,0.65
Ningde City,Medium-small-cities,3,Fujian Province,0.641884352,0.604544819,0.07696516,0.513101065,0.00097733,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.99,0.01,0.35,0.65
Panzhihua City,Medium-small-cities,3,Sichuan Province,0.195655012,0.184273419,0.023460019,0.156400129,0.005362345,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Panjin City,Medium-small-cities,3,Liaoning Province,0.23464162,0.220992107,0.028134709,0.18756473,0.001566686,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.99,0.01,0.35,0.65
Pingdingshan City,Medium-small-cities,3,Henan Province,0.907882576,0.855069462,0.108859684,0.725731224,0.000986221,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Pingliang City,Medium-small-cities,3,Gansu Province,0.38360295,0.361288097,0.045995922,0.306639477,0.003355978,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Pingxiang City,Medium-small-cities,3,Jiangxi Province,0.350337988,0.329958216,0.042007285,0.28004857,0.002035675,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Putian City,Medium-small-cities,3,Fujian Province,0.525236242,0.494682333,0.062978465,0.419856434,0.001040396,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.99,0.01,0.35,0.65
Puyang City,Medium-small-cities,3,Henan Province,0.651581729,0.613678083,0.078127924,0.520852827,0.000970261,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Pu'er City,Medium-small-cities,3,Yunnan Province,0.478668905,0.450823899,0.057394807,0.382632049,0.003532393,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Qitaihe City,Medium-small-cities,3,Heilongjiang Province,0.138980036,0.130895325,0.016664405,0.111096032,0.002718186,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Qiqihar City,Medium-small-cities,3,Heilongjiang Province,0.950659548,0.895358023,0.113988858,0.759925717,0.001394865,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Qinzhou City,Medium-small-cities,3,Guangxi Zhuang Autonomous Region,0.599978622,0.565076819,0.071940452,0.479603014,0.001453319,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.99,0.01,0.35,0.65
Qinhuangdao City,Medium-small-cities,3,Hebei Province,0.567886868,0.534851898,0.06809249,0.45394993,0.001133606,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.99,0.01,0.35,0.65
Qingdao City,Extra-large-cities,3,Shandong Province,1.714652662,1.614908325,0.205595472,1.370636477,0.000986499,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.29,0.71,0.02,0.02,0.96,1,0.02,0.018,0.9319375,0.0300625,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.99,0.01,0.35,0.65
Qingyuan City,Medium-small-cities,3,Guangdong Province,0.701361851,0.660562408,0.084096811,0.560645406,0.001510002,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Qingyang City,Medium-small-cities,3,Gansu Province,0.41130871,0.387382165,0.049317982,0.328786543,0.002072741,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Qujing City,Medium-small-cities,3,Yunnan Province,1.115089175,1.050222492,0.133704796,0.891365308,0.001335428,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Quzhou City,Medium-small-cities,3,Zhejiang Province,0.465005543,0.437955359,0.055756502,0.37171001,0.001003547,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Quanzhou City,Extra-large-cities,3,Fujian Province,1.373014464,1.293143816,0.164631335,1.097542231,0.001123354,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.29,0.71,0.02,0.02,0.96,1,0.02,0.018,0.9319375,0.0300625,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.99,0.01,0.35,0.65
Shigatse City,Medium-small-cities,3,Tibet Autonomous Region,0.144412892,0.136012142,0.017315832,0.115438877,0.019564708,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Rizhao City,Medium-small-cities,3,Shandong Province,0.53227549,0.501312096,0.063822506,0.425483376,0.000734696,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.99,0.01,0.35,0.65
Sanmenxia City,Medium-small-cities,3,Henan Province,0.411525303,0.387586158,0.049343952,0.32895968,0.001707426,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Sanming City,Medium-small-cities,3,Fujian Province,0.467478304,0.440284276,0.056052998,0.373686654,0.001267463,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Sanya City,Medium-small-cities,3,Hainan Province,0.141236206,0.133020249,0.016934931,0.112899539,0.002468993,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.99,0.01,0.35,0.65
Xiamen City,Largecities,3,Fujian Province,0.774317346,0.729273955,0.092844541,0.618963608,0.001196176,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.608712631,0.345609888,0.025677481,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.99,0.01,0.35,0.65
Shannan City,Medium-small-cities,3,Tibet Autonomous Region,0.069056834,0.065039677,0.008280261,0.055201743,0.058525837,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Shantou City,Medium-small-cities,3,Guangdong Province,1.022459884,0.962981608,0.122598079,0.817320524,0.000928231,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.99,0.01,0.35,0.65
Shanwei City,Medium-small-cities,3,Guangdong Province,0.544188065,0.512531695,0.065250884,0.435005893,0.00138763,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.99,0.01,0.35,0.65
Shangluo City,Medium-small-cities,3,Shaanxi Province,0.429412214,0.404432556,0.051488683,0.343257884,0.003417244,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Shangqiu City,Medium-small-cities,3,Henan Province,1.323017749,1.246055498,0.158636477,1.057576515,0.001086023,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Shanghai,Megacities,3,Shanghai Municipality,4.382383486,4.127452591,0.525469805,3.503132031,0.002074784,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.14,0.86,0.02,0.02,0.96,1,0.02,0.168078688,0.537611781,0.274309531,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.99,0.01,0.35,0.65
Shangrao City,Medium-small-cities,3,Jiangxi Province,1.233312453,1.161568515,0.147880361,0.985869076,0.001648297,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Shaoguan City,Medium-small-cities,3,Guangdong Province,0.547617442,0.51576158,0.065662083,0.437747223,0.001995964,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Shaoyang City,Medium-small-cities,3,Hunan Province,1.318036127,1.241363666,0.158039156,1.053594372,0.002383029,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Shaoxing City,Largecities,3,Zhejiang Province,0.808376479,0.761351809,0.096928403,0.64618935,0.001411408,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.608712631,0.345609888,0.025677481,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Shenzhen City,Megacities,3,Guangdong Province,2.425616771,2.28451441,0.290843641,1.938957609,0.00099234,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.14,0.86,0.02,0.02,0.96,1,0.02,0.168078688,0.537611781,0.274309531,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.99,0.01,0.35,0.65
Shenyang City,Largecities,3,Liaoning Province,1.363448305,1.284134138,0.163484304,1.089895361,0.000902797,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.608712631,0.345609888,0.025677481,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Shiyan City,Medium-small-cities,3,Hubei Province,0.613317096,0.57763937,0.073539802,0.490265348,0.001710248,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Shijiazhuang City,Largecities,3,Hebei Province,1.991060491,1.875237027,0.238738159,1.591587729,0.000757303,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.608712631,0.345609888,0.025677481,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Shizuishan City,Medium-small-cities,3,Ningxia Hui Autonomous Region,0.145462101,0.137000317,0.017441637,0.11627758,0.003375053,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Shuangyashan City,Medium-small-cities,3,Heilongjiang Province,0.25395443,0.239181458,0.030450412,0.20300275,0.002904169,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Shuozhou City,Medium-small-cities,3,Shanxi Province,0.322090747,0.303354166,0.038620299,0.257468662,0.00275595,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Siping City,Medium-small-cities,3,Jilin Province,0.574330488,0.540920681,0.068865112,0.459100746,0.001500576,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Songyuan City,Medium-small-cities,3,Jilin Province,0.496357273,0.467483304,0.059515732,0.396771544,0.001393527,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Suzhou City (Jiangsu),Extra-large-cities,3,Jiangsu Province,1.940287654,1.827417735,0.232650241,1.551001607,0.00157048,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.29,0.71,0.02,0.02,0.96,1,0.02,0.018,0.9319375,0.0300625,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Suqian City,Largecities,3,Jiangsu Province,0.891259119,0.839413021,0.106866448,0.712442984,0.001343826,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.608712631,0.345609888,0.025677481,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Suzhou City (Anhui),Medium-small-cities,3,Anhui Province,1.188134917,1.119019035,0.142463348,0.949755652,0.001300919,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Suihua City,Medium-small-cities,3,Heilongjiang Province,0.94163487,0.886858326,0.112906753,0.752711689,0.001598297,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Suizhou City,Medium-small-cities,3,Hubei Province,0.400876183,0.377556516,0.048067069,0.320447127,0.001252279,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Suining City,Medium-small-cities,3,Sichuan Province,0.653928145,0.615888004,0.078409271,0.522728474,0.005014036,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Tacheng Prefecture,Medium-small-cities,3,Xinjiang Uygur Autonomous Region,0.164393529,0.15483047,0.01971161,0.131410735,0.004671414,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Taizhou City (Zhejiang),Largecities,3,Zhejiang Province,1.094946095,1.03125117,0.13128954,0.875263598,0.001405122,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.608712631,0.345609888,0.025677481,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.99,0.01,0.35,0.65
Taiyuan City,Largecities,3,Shanxi Province,0.805344188,0.758495911,0.096564816,0.643765437,0.00098628,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.608712631,0.345609888,0.025677481,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Tai'an City,Medium-small-cities,3,Shandong Province,1.017081176,0.957915789,0.121953145,0.813020964,0.001197654,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.59,0.41,0.02,0.02,0.96,1,0.02,0.882,0.049,0.049,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Taizhou City (Jiangsu),Largecities,3,Jiangsu Province,0.836786165,0.788108853,0.100334867,0.668899111,0.001867613,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.608712631,0.345609888,0.025677481,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,1,0,0.99,0.01,0.35,0.65
Tangshan City,Largecities,3,Hebei Province,1.437486761,1.353865648,0.172361887,1.149079247,0.001074654,0.06,0.04,0.18,0.14,0.2,0.022,0.44,0.071,6,17.8,30,25.04,0.44,0.56,0.02,0.02,0.96,1,0.02,0.608712631,0.345609888,0.025677481,0.522,0.47,0.008,1,0.74,0.26,0.92,0.08,0.96,0.04,0.15,0.85,1,0.9,0.1,0.99,0.01,0.35,0.65
